Date,S&P500,AAL,ALGT,ALk,DAL,HA,LUV,BCS,CS,DB,GS,MS,WFC,BHC,JNJ,MRK,PFE,RHHBY,UNH,AAPL,AMZN,GOOG,IBM,MSFT,FB
2015-10-01,0.05408274127795942,0.6101557837314224,0.9388727023309125,0.7390454452144684,0.5963156605939428,0.3115928064949256,0.3427628241395567,0.9331662489557226,0.903058626389768,0.8326078353779185,0.29658262996654494,0.2635679544214926,0.6661290015237097,0.9843507226830731,0.0,0.017951645156463636,0.18883878241262675,0.3339854115410559,0.0344103962806287,0.04310230080750754,0.0126746960725731,0.0,0.55999081211287,0.0,0.0
2015-10-02,0.06980409404590793,0.5986243253363478,0.9240858432727321,0.7263954580907075,0.5840345368213451,0.3028837101390306,0.3420556341348421,0.9649122807017543,0.9315707585054824,0.8571428175702414,0.3037352271155199,0.2616872450748857,0.6619815129488827,0.9999999999999999,0.01219124216512224,0.035673163735945534,0.2587374295377678,0.3388753379523062,0.04476149856458478,0.04489448693370601,0.016550896223773426,0.013984005485112472,0.5713466964900207,0.0051325868045771494,0.00525921752059294
2015-10-05,0.09017792454246809,0.630184065745821,0.926993731695771,0.7479134813238586,0.6315669463626781,0.3264950711533786,0.3637434700612918,0.9824561403508771,0.9585277842678996,0.8990898694103682,0.33039516421081816,0.2847931296290469,0.6884792554949136,0.8914907126147229,0.025505358943151535,0.06075949227250854,0.2812852311161216,0.34474325942575756,0.04858487696524505,0.045790593438268384,0.02020410284432564,0.027019034746979975,0.6225051158522599,0.010799829317786613,0.014368918573523515
2015-10-06,0.08610772973111591,0.5885090109547033,0.8808389826249952,0.6647104938016497,0.5890379710947915,0.30230308307147447,0.3330975719000472,0.97827903091061,0.9699326060099849,0.9070043529877325,0.3276497701712372,0.2866738389756539,0.6797234718830293,0.90610433034503,0.004010266474667956,0.02784807760994057,0.24239013528748576,0.34914423720566057,0.03179931791768609,0.046977913722545644,0.01817089835231106,0.030573257093406303,0.6195228492773572,0.011441397990214874,0.008687105274184204
2015-10-07,0.09518997318977696,0.6123811528953842,0.913258645217579,0.6834898628519805,0.6095065182967141,0.30830267676219625,0.349834936350778,0.9933166248955723,0.9668222377823865,0.9224377127028096,0.3414492712535432,0.3019881596450339,0.6834101079126752,0.9281398970313602,0.02903440948192526,0.0543153267131109,0.27057502818489265,0.30122247915782485,0.03357111343246133,0.045790593438268384,0.019633497989583443,0.027815831459003793,0.6345491970635468,0.011708715151630689,0.006808813637952216
2015-10-08,0.10523706678352451,0.6210803434942271,0.9059580697390095,0.6807512217103706,0.6088241666778298,0.33791368952803735,0.3510136020744933,1.0,0.9258684253949416,0.9066085872576177,0.33306845363576476,0.30360024996239243,0.6914746703104763,0.9358494416262234,0.030638500030726323,0.05592635084174091,0.2593010146561445,0.3354523552346036,0.0319391929526146,0.04292308129879016,0.01675421460698112,0.024950978726309136,0.6596696719431063,0.015183918446789069,0.007137509156824928
2015-10-09,0.10607049196162421,0.6752983476573264,0.9370165926748324,0.6828377632086302,0.6372526412838901,0.36113801744025587,0.37883069306930695,0.9916457811194654,0.9383100538263376,0.9442026117926394,0.3194855842934591,0.2963460584724896,0.6822580341534109,0.9632932239626454,0.035290425182407104,0.0543153267131109,0.2677565952649379,0.3163815004214423,0.046813044149217165,0.04879252917026006,0.01893171138401112,0.028934910361166688,0.6609314292268869,0.013366125393300232,0.010753197430163508
2015-10-12,0.10753755697415301,0.7040258809624543,1.0,0.709833068725001,0.6665908498201241,0.37739499472411453,0.40900518623290916,0.9933166248955723,0.9543805575106561,0.9362880490700436,0.3269994486814697,0.29849538684834465,0.6831797162022976,0.9512686228704886,0.04523580583425413,0.04879169047660081,0.266629143179256,0.32322741695709456,0.061920074801694036,0.047627593402621626,0.022338966036040825,0.031674413723135286,0.6465932782748336,0.012778010529544914,0.015542847911345137
2015-10-13,0.09967688030475164,0.6953267105942399,0.9447503055713704,0.6567553424198664,0.6490789094627907,0.3804916079057792,0.3995756482791136,0.9456975772765246,0.9388285090113275,0.9220419865453107,0.3323459191576933,0.29339065807067854,0.6758064671844807,0.9089810346765591,0.03657361420790539,0.02025318710579538,0.2531003382187147,0.332029372516901,0.0688207878986008,0.048053239735825426,0.021915936428812566,0.036714749574792704,0.6291580408350539,0.01218989566578954,0.014885452177882397
2015-10-14,0.09428233408385389,0.7032166355812939,0.919383782953459,0.6506259604932962,0.6686376999917605,0.37120184577514714,0.40004712399811426,0.9415204678362572,0.940383615364625,0.926790660862683,0.3217975053306118,0.29150994872407165,0.6675115130763022,0.971060273877096,0.021815865663259437,0.02186423424938444,0.2564825817361893,0.3242054120192954,0.0598684965784656,0.04451365443865696,0.020581236563678273,0.0356941361870734,0.6336315439320945,0.011067146479202455,0.014650652223165972
2015-10-15,0.11119103891102822,0.7165688505650647,0.9298397751635188,0.683620301038345,0.6763702450846087,0.39907103539909117,0.4094766855256954,0.971595655806182,0.9637118177144541,0.9422240205777603,0.3611733585384479,0.3202579344507773,0.694930845505319,0.9226165844409636,0.06384350644097703,0.04902188609846059,0.3151072153325818,0.35061132759846814,0.05100943973942762,0.04821005680595314,0.026356176165629047,0.045166035234453505,0.6345491970635468,0.012831464338217802,0.023525553321380177
2015-10-16,0.11647144222140571,0.701395878992598,0.9188888129541397,0.6816641064379774,0.6806913504819503,0.40603834732027,0.3934464875058935,0.9816207184628236,0.9906688434768709,0.9537000395726156,0.36276273787261804,0.32939280842001095,0.699308771873474,0.9726137229831652,0.08132820410626573,0.06651323207104154,0.3337091319052985,0.3809291256269376,0.05012355830133808,0.0463730568415999,0.029084602322025366,0.04557787596623808,0.6379903877036017,0.015504689416877826,0.030944796127847618
2015-10-19,0.11678544011983494,0.7163665847386892,0.9510610400428265,0.695226978289345,0.7068455698623055,0.432939818713757,0.41348418198962744,0.9941520467836258,0.9896319849472257,0.9821922833399288,0.366808774891734,0.28559912105317364,0.6919354998141819,0.8936194450530112,0.07651594850092791,0.06467208136542957,0.33878241262683195,0.36968223131138234,0.05362055074096628,0.047918834065262816,0.029868372807793364,0.049069369911514005,0.6245699013535215,0.0160928042806332,0.03531181326454408
2015-10-20,0.11513566287738763,0.7232449985182074,0.9368929213251613,0.6902712531334279,0.7041164817856831,0.440100666539591,0.4127769919849128,0.9824561403508771,1.0,0.975069291650178,0.36514697304683275,0.28371841170656664,0.7039170899520067,0.7952937082615731,0.07090147918999712,0.04142690353447853,0.31059751972942506,0.34767729351211285,0.05217510388597035,0.05248891361560537,0.025844597737014557,0.0349063547746854,0.5261528102775865,0.016894777150681384,0.02840910406243552
2015-10-21,0.10838241008672522,0.7135342967118288,0.9264369229281311,0.6673187880453675,0.6879690399811018,0.4691310135306951,0.40476190476190477,0.9507101086048455,0.9491965240641018,0.9624059754649783,0.3231702529247814,0.2630306088938906,0.7048386798349925,0.6334502995561123,0.07154313786700994,0.0460299183882642,0.2801577790304399,0.3246943606506423,0.041404381159885095,0.05246652909896654,0.024168852144847736,0.028039647239436305,0.5293645446203257,0.013847305907459084,0.0289256376667944
2015-10-22,0.1275460320842603,0.7475217732647829,0.8338798098605433,0.6834898628519805,0.7191266936349032,0.4793884745381939,0.47642623762376235,0.9741019214703424,0.9175739718804545,0.982588009497428,0.35105841771379487,0.28640508561002376,0.7264977125921132,0.5831655193478014,0.10202119515661812,0.07871111441401335,0.27282987598647135,0.348166193243707,0.021354943851380148,0.05636454445259437,0.026838231871049528,0.036258156430079014,0.5657260724936914,0.018284848845134427,0.040946659998935875
2015-10-23,0.14047011431813994,0.7410478911380154,0.8466250429576816,0.7241783740764003,0.7234477990322448,0.5072576061013666,0.5035360443187175,0.9749373433583959,0.9424572805835811,1.0,0.3650747600585288,0.2936592770999269,0.7423963074284864,0.6193544655918459,0.11453321051651622,0.09873419795778582,0.3134159526493798,0.36968223131138234,0.031193149248200935,0.06438461746769752,0.03835534572532756,0.08120933746794845,0.5724936453314979,0.044161667606563704,0.05277988650704735
2015-10-26,0.13820383942839953,0.7572324548405329,0.8377776259082796,0.7250913631336902,0.7307254885313963,0.5217727989505091,0.5162658887317305,0.9690893901420217,0.955935819384957,0.9841709537000396,0.37598433997588787,0.2917785677533199,0.7317972518847292,0.584143587313704,0.10859808029827134,0.09942462371865046,0.31961668545659516,0.3511002762298152,0.03403737442842181,0.05587169080362153,0.04149695358526306,0.09086029988283217,0.560793840330351,0.051539774170115626,0.06019909644349325
2015-10-27,0.13518399732595343,0.7570301080916425,0.8541112275457678,0.7093114072680151,0.7204912149304348,0.5124830948806482,0.5091937765205093,0.9624060150375939,0.9445308421218683,0.9782351009101702,0.37092692375039615,0.28318106617896466,0.7278801550202801,0.5812668829821749,0.1126083467729393,0.11231302388232378,0.36640372040586233,0.34425431079441027,0.04727933778377369,0.054236321747550775,0.04228400703352955,0.08701958617534722,0.49426478550126185,0.048545756735566215,0.05987039622890317
2015-10-28,0.14914721326698155,0.7448917712949266,0.8273216336982196,0.673317731785573,0.7038889857604955,0.5099671087665397,0.5077793257897217,0.9791144527986633,0.9730431297585862,0.982588009497428,0.4071237943176421,0.3156904437316078,0.7585253630996628,0.6241873058551801,0.11726027192461985,0.1498273383238815,0.3923337655016912,0.36674814832527414,0.04919100833347756,0.06481025483992586,0.04428112320528857,0.09101247939405321,0.5283322436338611,0.05009623262763918,0.062218254904546466
2015-10-29,0.1486105039408443,0.7448917712949266,0.8138340817154499,0.6808815686082625,0.7120764091898206,0.5057092801569438,0.5174445780292315,0.8880534670008353,0.9517885926277134,0.8868222793826672,0.39679211337931897,0.31837722510417044,0.7502304089914841,0.5925435582083601,0.13153682057443783,0.14453392072419047,0.3540022547914319,0.3701711310429765,0.04886462237244549,0.06763297106320021,0.04738011781191148,0.09456664802469217,0.525120509291122,0.04678143887655084,0.0654113427034213
