Date,Open,High,Low,Close,Adj Close,Volume
01-10-2010,42.779999,43.259998,41.869999,43.23,36.766212,159100
04-10-2010,43.25,43.330002,41.310001,41.59,35.371429,189700
05-10-2010,41.779999,42.130001,41.299999,42.099998,35.805168,175000
06-10-2010,42.080002,42.349998,41.349998,41.950001,35.677608,187200
07-10-2010,42.259998,42.27,41.5,41.700001,35.464993,162700
08-10-2010,41.82,41.98,39.639999,39.779999,33.832062,339800
11-10-2010,39.639999,39.700001,39,39.040001,33.202705,175600
12-10-2010,38.810001,39.560001,38.119999,39.400002,33.508881,261600
13-10-2010,39.610001,40.630001,39.169998,40.5,34.444416,590500
14-10-2010,40.5,40.849998,40.16,40.810001,34.708065,534900
15-10-2010,41.200001,41.540001,40.84,41.23,35.065269,549700
18-10-2010,41.400002,41.400002,40.950001,41.209999,35.048252,132000
19-10-2010,40.689999,41.349998,40.150002,41.07,34.929173,200200
20-10-2010,41.290001,41.700001,41.029999,41.490002,35.286392,187600
21-10-2010,41.5,41.700001,41.099998,41.34,35.158813,159500
22-10-2010,41.369999,41.779999,41.290001,41.68,35.447983,52800
25-10-2010,41.810001,43.16,41.77,42.52,36.162376,99600
26-10-2010,42.25,43.68,42.139999,43.43,36.936321,244300
27-10-2010,43.130001,43.52,42.470001,43.349998,36.868275,128800
28-10-2010,43.889999,47.919998,43.810001,46.709999,39.725887,651500
29-10-2010,46.689999,47.880001,46.490002,47.110001,40.066078,498200
01-11-2010,47.349998,47.459999,46.5,47.389999,40.304218,237700
02-11-2010,47.869999,47.869999,47.029999,47.66,40.533836,200300
03-11-2010,47.5,48.790001,47.5,48.759998,41.469368,250500
04-11-2010,49,49.490002,48.830002,49.029999,41.699001,302900
05-11-2010,48.990002,49.450001,48.889999,49.189999,41.835087,132600
08-11-2010,49.040001,49.060001,47.68,48.75,41.460865,229900
09-11-2010,48.77,49.220001,48.48,48.77,41.477875,122400
10-11-2010,49.060001,49.360001,47.700001,47.990002,40.814495,219500
11-11-2010,47.73,48.119999,47.09,47.619999,40.499817,147400
12-11-2010,47.48,48.09,47.400002,47.439999,40.346741,184100
15-11-2010,47.700001,48,46.540001,46.57,39.606831,101600
16-11-2010,45.549999,46.950001,44.779999,45.959999,39.088024,603200
17-11-2010,46.25,47.389999,45.59,47.360001,40.278702,196300
18-11-2010,48,48.689999,47.779999,48.360001,41.129189,285000
19-11-2010,48.299999,48.619999,47.98,48.509998,41.256748,592300
22-11-2010,48.490002,49.580002,48.150002,49.549999,42.141251,306800
23-11-2010,49.220001,49.48,48.919998,49.240002,41.877598,227700
24-11-2010,49.25,50.740002,49.18,50.25,42.736584,306500
26-11-2010,50,50.5,49.73,50.02,42.540974,42600
29-11-2010,50.029999,50.459999,49.07,50.060001,42.574989,146400
30-11-2010,49.73,50.330002,49.610001,49.93,42.464432,145700
01-12-2010,50.790001,52.049999,50.200001,50.27,42.753593,506000
