Date,Open,High,Low,Close,Adj Close,Volume
01-10-2010,135.509995,136.279999,135.089996,135.639999,97.152512,5621200
04-10-2010,135.229996,135.919998,134.389999,135.25,96.873192,4059900
05-10-2010,136.179993,137.899994,136.119995,137.660004,98.599335,6202500
06-10-2010,136.880005,137.960007,136.830002,137.839996,98.728279,4783000
07-10-2010,137.919998,138.880005,137.520004,138.720001,99.358559,6440800
08-10-2010,138.399994,139.089996,138.059998,138.850006,99.451691,4540800
11-10-2010,138.789993,139.940002,138.639999,139.660004,100.03186,4004300
12-10-2010,138.399994,139.990005,138.270004,139.850006,100.167953,5637300
13-10-2010,139.910004,141.479996,139.779999,140.369995,100.540405,8784300
14-10-2010,140.350006,141.5,139.690002,141.5,101.34977,5653100
15-10-2010,142.100006,142.100006,140.539993,141.059998,101.034576,7220400
18-10-2010,140.899994,143.029999,140.839996,142.830002,102.302361,10322700
19-10-2010,137.300003,139.339996,136.699997,138.029999,98.86438,14159100
20-10-2010,138.279999,139.869995,138.130005,139.070007,99.609261,6945500
21-10-2010,139.809998,140.490005,138.399994,139.830002,100.15361,6221200
22-10-2010,140.149994,140.75,139.460007,139.669998,100.039032,4105300
25-10-2010,140.419998,141.399994,139.809998,139.839996,100.160774,4870000
26-10-2010,139.289993,142,138.529999,140.669998,100.75528,7327100
27-10-2010,139.520004,141.570007,139,141.429993,101.299622,6465300
28-10-2010,141.839996,141.949997,140.419998,140.899994,100.920006,5481600
29-10-2010,140.899994,144,140.75,143.600006,102.853882,8439300
01-11-2010,143.639999,144.259995,142.320007,143.320007,102.653328,5674600
02-11-2010,143.850006,144.710007,143.710007,143.839996,103.02578,4626400
03-11-2010,144.240005,144.460007,142.630005,144.169998,103.262138,5182100
04-11-2010,144.820007,146.839996,144.710007,146.789993,105.138725,6622500
05-11-2010,145.940002,146.929993,145.669998,146.919998,105.231812,4995800
08-11-2010,145.350006,146.580002,145.25,146.460007,105.36853,4459700
09-11-2010,146.699997,147.529999,145.630005,146.139999,105.138313,5700600
10-11-2010,146.089996,146.789993,145.630005,146.550003,105.433296,5172000
11-11-2010,144.699997,145.5,143.350006,145.429993,104.627518,4752200
12-11-2010,144.589996,145.770004,143.550003,143.740005,103.411682,4731500
15-11-2010,143.889999,144.75,143.270004,143.639999,103.339714,3827700
16-11-2010,142.929993,143.380005,141.179993,142.240005,102.332527,6342100
17-11-2010,142.490005,142.490005,141.389999,141.949997,102.123886,4785900
18-11-2010,143.039993,144.990005,142.75,144.360001,103.857712,4236200
19-11-2010,144.380005,145.350006,143.990005,145.050003,104.354126,5015900
22-11-2010,144,145.429993,143.559998,145.389999,104.598724,3730700
23-11-2010,144.240005,144.529999,142.330002,143.179993,103.008827,4570300
24-11-2010,143.949997,146.440002,143.820007,145.809998,104.900894,4874100
26-11-2010,145.300003,145.300003,143.570007,143.899994,103.526756,2081300
29-11-2010,143.529999,143.669998,141.5,142.889999,102.800156,5040300
30-11-2010,142.240005,142.759995,141.279999,141.460007,101.77137,7674800
01-12-2010,143.610001,145.130005,143.509995,144.410004,103.893723,6822800
02-12-2010,144.330002,145.850006,144.300003,145.179993,104.44767,5374000
03-12-2010,144.25,145.679993,144.25,145.380005,104.59156,3710600
06-12-2010,144.539993,145.869995,144.520004,144.990005,104.310974,3321800
07-12-2010,146.020004,146.300003,143.869995,144.020004,103.613121,4828600
08-12-2010,144.350006,145.649994,143.839996,144.979996,104.303787,4961400
09-12-2010,145.940002,145.940002,143.520004,144.300003,103.814552,4405300
10-12-2010,144.880005,144.949997,143.729996,144.820007,104.188667,3503800
13-12-2010,145.139999,145.399994,144.210007,144.279999,103.800171,4741000
