Date,Open,High,Low,Close,Adj Close,Volume
01-10-2010,25.120001,25.879999,25.1,25.75,24.757708,5778700
04-10-2010,25.75,25.99,25.59,25.870001,24.873083,4187200
05-10-2010,26.040001,26.33,25.83,26.299999,25.286512,4610300
06-10-2010,26.15,26.879999,26.049999,26.690001,25.661484,4448900
07-10-2010,26.700001,26.91,26.440001,26.6,25.574951,2453900
08-10-2010,26.620001,26.93,26.52,26.84,25.805704,1825800
11-10-2010,27,27.42,26.85,27.16,26.113371,1750200
12-10-2010,27.059999,28.01,27.040001,27.879999,26.805626,2228700
13-10-2010,28.07,28.23,27.389999,27.860001,26.786398,3289900
14-10-2010,27.780001,28.09,27.120001,27.290001,26.238363,4066900
15-10-2010,27.49,27.59,26.66,26.709999,25.680712,2536500
18-10-2010,26.799999,26.879999,26.120001,26.59,25.565336,2945000
19-10-2010,26.129999,26.48,25.84,26.24,25.228825,2224900
20-10-2010,26.370001,26.700001,26.24,26.559999,25.536493,2063800
21-10-2010,26.639999,26.790001,26.190001,26.49,25.469191,3411600
22-10-2010,26.459999,26.59,26.190001,26.299999,25.286512,1352600
25-10-2010,26.360001,26.700001,26.27,26.58,25.555721,1612000
26-10-2010,26.280001,26.85,26.200001,26.799999,25.767244,1598200
27-10-2010,26.68,27.190001,26.51,27.09,26.04607,2618700
28-10-2010,27.129999,27.49,27,27.059999,26.017225,1810600
29-10-2010,27.07,27.629999,27,27.610001,26.546032,4278000
01-11-2010,27.59,27.959999,27.450001,27.549999,26.488342,1787800
02-11-2010,27.790001,27.98,27.639999,27.67,26.603718,1419300
03-11-2010,27.83,28.43,27.809999,28.26,27.170982,4628700
04-11-2010,28.49,28.5,26.4,27.18,26.132601,12051100
05-11-2010,27.41,27.58,27.08,27.15,26.103756,6366900
08-11-2010,25.85,26.450001,24.139999,25.719999,24.728863,11020100
09-11-2010,25.65,26.42,25.389999,25.950001,24.950001,6734000
10-11-2010,25.32,25.780001,24.34,25.629999,25.629999,5146200
11-11-2010,25.68,25.9,25,25.290001,25.290001,3576200
12-11-2010,24.879999,25.379999,24.709999,25.049999,25.049999,3128200
15-11-2010,24.98,25.309999,24.98,25.059999,25.059999,1608100
16-11-2010,24.76,25.049999,24.360001,24.610001,24.610001,2121400
17-11-2010,24.620001,24.799999,24.059999,24.790001,24.790001,2347000
18-11-2010,24.68,25.629999,24.6,24.870001,24.870001,2362600
19-11-2010,24.73,24.82,24.25,24.59,24.59,3920100
22-11-2010,24.83,25.25,24.76,25,25,2256900
23-11-2010,24.860001,24.99,24.57,24.969999,24.969999,1773400
24-11-2010,25.059999,25.73,24.98,25.66,25.66,2107700
26-11-2010,25.530001,25.959999,25.25,25.559999,25.559999,1019600
29-11-2010,25.469999,25.790001,25.1,25.559999,25.559999,2633200
30-11-2010,25.51,25.959999,25.34,25.870001,25.870001,2614300
01-12-2010,26.67,27.059999,26.41,26.92,26.92,4612500
02-12-2010,26.9,27.799999,26.9,27.719999,27.719999,4632800
03-12-2010,27.709999,28.43,27.66,28.32,28.32,2969500
06-12-2010,28.129999,28.549999,27.91,28.07,28.07,4003900
07-12-2010,28.459999,28.49,27.959999,28.049999,28.049999,3286000
08-12-2010,28.190001,28.280001,27.870001,28.059999,28.059999,1899100
09-12-2010,28.110001,28.110001,27.860001,27.940001,27.940001,1731600
10-12-2010,28.01,28.299999,27.9,28.200001,28.200001,2547100
13-12-2010,28.32,28.940001,28.17,28.790001,28.790001,2820900
14-12-2010,28.77,29.15,28.700001,29.15,29.15,2654800
15-12-2010,29.23,30.799999,29.049999,30.280001,30.280001,8299100
16-12-2010,30.18,30.52,29.360001,29.67,29.67,6876000
17-12-2010,29.74,30.15,29.4,29.969999,29.969999,3203800
20-12-2010,29.950001,30.059999,28.58,28.809999,28.809999,4262200
21-12-2010,28.700001,29.209999,28.6,29.08,29.08,1828400
22-12-2010,29.209999,29.280001,28.77,28.790001,28.790001,1503900
23-12-2010,28.93,29.48,28.76,29.32,29.32,1382900
27-12-2010,29.24,29.41,28.85,29.23,29.23,494700
28-12-2010,29.299999,29.299999,28.559999,28.709999,28.709999,997900
29-12-2010,28.889999,29.030001,28.360001,28.450001,28.450001,1547900
30-12-2010,28.58,28.58,27.93,28.200001,28.200001,1804600
31-12-2010,28.190001,28.540001,27.9,28.290001,28.290001,1822900
03-01-2011,28.43,28.93,28.059999,28.85,28.85,1759000
04-01-2011,29.16,29.76,29,29.4,29.4,3315000
05-01-2011,29.57,30.379999,29.27,29.950001,29.950001,3847300
06-01-2011,30,35.720001,29.98,35.549999,35.549999,15853200
07-01-2011,35.57,37.049999,35.220001,35.639999,35.639999,5481200
10-01-2011,35.5,35.689999,34.389999,35,35,2803200
11-01-2011,35.169998,35.759998,35.07,35.52,35.52,2410100
12-01-2011,35.900002,36.290001,35.389999,35.630001,35.630001,3877600
13-01-2011,35.560001,35.790001,35.119999,35.57,35.57,2987100
14-01-2011,35.459999,35.73,34.98,35.029999,35.029999,2925300
18-01-2011,35.150002,35.639999,35.049999,35.439999,35.439999,2550500
19-01-2011,35.450001,35.689999,34.869999,35,35,1698100
20-01-2011,34.799999,35.419998,34.049999,35.349998,35.349998,3297600
21-01-2011,35.459999,35.919998,34.779999,34.990002,34.990002,2722400
24-01-2011,35.07,35.75,35.040001,35.32,35.32,1648800
25-01-2011,35.189999,35.330002,34.970001,35.200001,35.200001,1131300
26-01-2011,35.459999,36.279999,35.299999,36.209999,36.209999,1525400
27-01-2011,36.02,37.580002,36.02,36.98,36.98,2485400
28-01-2011,36.91,37.630001,36.77,37.09,37.09,2418500
31-01-2011,37.220001,37.310001,35.970001,36.529999,36.529999,2499200
01-02-2011,38.220001,40.919998,37.5,38.990002,38.990002,7217900
02-02-2011,39.07,39.369999,38.5,38.830002,38.830002,2328900
