Date,Open,High,Low,Close,Adj Close,Volume
01-10-2010,12.9325,12.9625,12.3675,12.4475,10.972344,1663600
04-10-2010,12.43,12.59,11.9975,12.1425,10.703489,1512400
05-10-2010,12.26,12.285,11.945,12.215,10.767396,2567200
06-10-2010,12.22,12.395,12.0875,12.1875,10.743157,1043600
07-10-2010,12.2775,12.345,11.215,11.625,10.247319,7682400
08-10-2010,11.655,12.1725,11.6525,12.0475,10.619747,3212400
11-10-2010,12.035,12.1075,11.75,11.755,10.361914,1256800
12-10-2010,11.6875,11.8825,11.635,11.83,10.428024,1434000
13-10-2010,11.9125,11.9375,11.8,11.885,10.476505,1598400
14-10-2010,11.8575,11.8975,11.7525,11.845,10.441245,1549200
15-10-2010,12.01,12.015,11.69,11.7875,10.390559,1681200
18-10-2010,11.7875,11.91,11.7575,11.8975,10.487522,1102800
19-10-2010,11.7325,11.89,11.53,11.62,10.242908,1471600
20-10-2010,11.7,12.425,11.7,12.3525,10.888599,2051600
21-10-2010,12.535,12.6075,12.035,12.3175,10.857749,2862400
22-10-2010,12.36,12.6125,12.325,12.585,11.093547,1654800
25-10-2010,12.6375,12.845,12.56,12.7075,11.201532,1340800
26-10-2010,12.7125,12.98,12.54,12.83,11.309514,1245600
27-10-2010,12.7775,13.0975,12.635,13.0675,11.518866,1369200
28-10-2010,13.125,13.255,12.92,13.2025,11.637868,1390400
29-10-2010,13.1475,13.25,13.0175,13.2,11.635662,912800
01-11-2010,13.1975,13.215,13.01,13.11,11.556328,1336800
02-11-2010,13.2175,13.345,13.135,13.3125,11.734831,1144000
03-11-2010,13.325,13.5675,13.2225,13.51,11.908926,1069600
04-11-2010,13.69,13.855,13.5775,13.8125,12.175576,1852000
05-11-2010,13.8,14.12,13.8,13.97,12.314409,1722800
08-11-2010,13.8825,13.925,13.675,13.775,12.14252,1248400
09-11-2010,13.775,13.84,13.34,13.385,11.798738,1208800
10-11-2010,13.385,13.5425,13.26,13.52,11.917743,1199200
11-11-2010,13.5,13.75,13.3125,13.425,11.834001,1162400
12-11-2010,13.32,13.695,13.3175,13.47,11.873667,1358400
15-11-2010,13.59,13.62,13.38,13.5125,11.91113,832400
16-11-2010,13.4075,13.585,13.32,13.5425,11.937574,1828000
17-11-2010,13.5775,13.6675,13.165,13.225,11.6577,1340800
18-11-2010,13.2725,13.6275,13.2725,13.535,11.930963,1512000
19-11-2010,13.5125,13.8525,13.4475,13.7575,12.127093,1362800
22-11-2010,13.7275,13.9,13.6425,13.8625,12.219648,1116400
23-11-2010,13.7375,13.775,13.56,13.6575,12.038945,1037200
24-11-2010,13.6875,14,13.585,14,12.340852,1357600
26-11-2010,13.915,14,13.85,13.98,12.323227,727200
29-11-2010,13.88,14.04,13.665,13.875,12.230667,970800
30-11-2010,13.7175,13.835,13.6375,13.75,12.120482,998800
01-12-2010,13.95,14,13.755,13.865,12.221855,1273600
02-12-2010,13.8325,13.8925,13.675,13.83,12.191002,823200
03-12-2010,14,14,13.8675,13.9725,12.316613,1138800
06-12-2010,13.9625,14.0875,13.8825,14.01,12.349669,986000
07-12-2010,14.165,14.23,13.9225,14.05,12.38493,1087600
08-12-2010,14.07,14.07,13.8125,14.0075,12.347467,800800
09-12-2010,14.105,14.1575,13.975,14.0925,12.422393,1170000
10-12-2010,14.1375,14.25,13.97,14.2375,12.550206,1433200
13-12-2010,14.2775,14.3575,14.0575,14.1225,12.448838,1080400
14-12-2010,14.1225,14.295,14.0375,14.085,12.415783,1175600
15-12-2010,14.115,14.2575,14,14.1475,12.470877,1798400
16-12-2010,14.1475,14.2,13.9675,14.13,12.455448,1432800
17-12-2010,14.1225,14.415,14.01,14.3725,12.669207,3106400
20-12-2010,14.3725,14.4725,14.2525,14.4175,12.708876,1622400
21-12-2010,14.475,14.7925,14.4125,14.765,13.015196,1184400
22-12-2010,14.825,14.8975,14.525,14.575,12.847711,899600
23-12-2010,14.5775,14.65,14.325,14.35,12.649378,569200
27-12-2010,14.295,14.3275,13.9325,14.1375,12.462059,920000
28-12-2010,14.175,14.3,14.0875,14.26,12.570042,857600
29-12-2010,14.31,14.5925,14.2175,14.3575,12.655988,1160400
30-12-2010,14.3475,14.465,14.3425,14.3725,12.669207,638800
31-12-2010,14.37,14.475,14.1725,14.1725,12.492911,751200
03-01-2011,14.375,14.565,14.335,14.47,12.755156,924000
04-01-2011,14.5775,14.5925,14.1325,14.3525,12.651581,941200
05-01-2011,14.29,14.9625,14.28,14.7775,13.026214,2032000
06-01-2011,14.8225,14.94,14.69,14.925,13.156234,1522400
07-01-2011,15,15.7775,14.945,15.68,13.821761,2897600
10-01-2011,15.6725,15.9075,15.505,15.7375,13.872443,2208800
11-01-2011,15.775,15.7875,15.37,15.5525,13.709371,1101200
12-01-2011,15.6625,15.84,15.63,15.7775,13.907702,1136800
13-01-2011,15.78,15.9975,15.7125,15.92,14.033318,769600
14-01-2011,15.835,16.084999,15.7375,16.025,14.125873,852000
18-01-2011,15.9875,16,15.56,15.7425,13.87685,1431600
19-01-2011,15.87,16.059999,15.63,15.67,13.812942,1392800
20-01-2011,15.6375,15.73,15.135,15.3125,13.497812,1963600
21-01-2011,15.36,15.425,14.94,14.9775,13.20251,2075600
24-01-2011,14.97,15.29,14.875,15.19,13.389826,2092800
25-01-2011,15.3725,15.5825,14.755,15.2825,13.471365,2937200
26-01-2011,15.315,15.35,14.8875,15.265,13.455939,2970000
27-01-2011,15.15,15.7875,15.15,15.71,13.848204,1765600
28-01-2011,15.675,15.69,14.8675,14.93,13.16064,1784400
31-01-2011,14.9525,15.1775,14.8025,14.81,13.054862,1425600
01-02-2011,14.965,15.635,14.965,15.5625,13.718182,2141200
02-02-2011,15.385,15.4225,14.9725,15,13.222342,2047600
